row_num,file,column,issue,dimension,example
171,customers.csv,phone,Wrong data type (should be str),Data Type,9231309036.0
172,customers.csv,phone,Wrong data type (should be str),Data Type,5181349734.0
173,customers.csv,email,Wrong data type (should be str),Data Type,
173,customers.csv,phone,Wrong data type (should be str),Data Type,9184462888.0
174,customers.csv,phone,Wrong data type (should be str),Data Type,1021547537.0
175,customers.csv,phone,Wrong data type (should be str),Data Type,2583895890.0
176,customers.csv,phone,Wrong data type (should be str),Data Type,963071565.0
177,customers.csv,phone,Wrong data type (should be str),Data Type,5473404015.0
178,customers.csv,phone,Wrong data type (should be str),Data Type,8892133398.0
179,customers.csv,phone,Wrong data type (should be str),Data Type,
180,customers.csv,phone,Wrong data type (should be str),Data Type,
181,customers.csv,phone,Wrong data type (should be str),Data Type,4709746923.0
182,customers.csv,phone,Wrong data type (should be str),Data Type,1190890071.0
183,customers.csv,phone,Wrong data type (should be str),Data Type,3577705588.0
184,customers.csv,phone,Wrong data type (should be str),Data Type,7939015890.0
185,customers.csv,phone,Wrong data type (should be str),Data Type,3558043989.0
186,customers.csv,email,Wrong data type (should be str),Data Type,
186,customers.csv,phone,Wrong data type (should be str),Data Type,6874759093.0
187,customers.csv,phone,Wrong data type (should be str),Data Type,132093548.0
188,customers.csv,phone,Wrong data type (should be str),Data Type,137229332.0
189,customers.csv,phone,Wrong data type (should be str),Data Type,8409193699.0
190,customers.csv,phone,Wrong data type (should be str),Data Type,364901833.0
191,customers.csv,email,Wrong data type (should be str),Data Type,
191,customers.csv,phone,Wrong data type (should be str),Data Type,7275393816.0
192,customers.csv,phone,Wrong data type (should be str),Data Type,7894222974.0
193,customers.csv,phone,Wrong data type (should be str),Data Type,6477456156.0
194,customers.csv,phone,Wrong data type (should be str),Data Type,4355192931.0
195,customers.csv,phone,Wrong data type (should be str),Data Type,6271516308.0
196,customers.csv,phone,Wrong data type (should be str),Data Type,5032174730.0
197,customers.csv,phone,Wrong data type (should be str),Data Type,448163085.0
198,customers.csv,phone,Wrong data type (should be str),Data Type,2760178060.0
199,customers.csv,phone,Wrong data type (should be str),Data Type,4706939970.0
200,customers.csv,phone,Wrong data type (should be str),Data Type,5443956659.0
201,customers.csv,phone,Wrong data type (should be str),Data Type,7467469067.0
202,customers.csv,phone,Wrong data type (should be str),Data Type,8235488538.0
203,customers.csv,phone,Wrong data type (should be str),Data Type,6771905296.0
204,customers.csv,phone,Wrong data type (should be str),Data Type,6369971311.0
205,customers.csv,phone,Wrong data type (should be str),Data Type,
206,customers.csv,email,Wrong data type (should be str),Data Type,
206,customers.csv,phone,Wrong data type (should be str),Data Type,9524381849.0
207,customers.csv,phone,Wrong data type (should be str),Data Type,539630138.0
208,customers.csv,phone,Wrong data type (should be str),Data Type,6184004342.0
209,customers.csv,email,Wrong data type (should be str),Data Type,
209,customers.csv,phone,Wrong data type (should be str),Data Type,1933492581.0
0,products.csv,price,Wrong data type (should be numeric),Data Type,1152
1,products.csv,price,Wrong data type (should be numeric),Data Type,1060
2,products.csv,price,Wrong data type (should be numeric),Data Type,1292
3,products.csv,price,Wrong data type (should be numeric),Data Type,1824
4,products.csv,price,Wrong data type (should be numeric),Data Type,1647
5,products.csv,price,Wrong data type (should be numeric),Data Type,1297
6,products.csv,price,Wrong data type (should be numeric),Data Type,1444
7,products.csv,price,Wrong data type (should be numeric),Data Type,567
8,products.csv,price,Wrong data type (should be numeric),Data Type,-50
9,products.csv,price,Wrong data type (should be numeric),Data Type,19
10,products.csv,price,Wrong data type (should be numeric),Data Type,473
11,products.csv,price,Wrong data type (should be numeric),Data Type,1351
12,products.csv,price,Wrong data type (should be numeric),Data Type,715
13,products.csv,price,Wrong data type (should be numeric),Data Type,1169
14,products.csv,price,Wrong data type (should be numeric),Data Type,1079
15,products.csv,price,Wrong data type (should be numeric),Data Type,1183
16,products.csv,price,Wrong data type (should be numeric),Data Type,646
17,products.csv,price,Wrong data type (should be numeric),Data Type,1250
18,products.csv,price,Wrong data type (should be numeric),Data Type,1509
19,products.csv,price,Wrong data type (should be numeric),Data Type,abc
20,products.csv,price,Wrong data type (should be numeric),Data Type,1655
21,products.csv,price,Wrong data type (should be numeric),Data Type,994
22,products.csv,price,Wrong data type (should be numeric),Data Type,171
23,products.csv,price,Wrong data type (should be numeric),Data Type,abc
24,products.csv,price,Wrong data type (should be numeric),Data Type,-50
25,products.csv,price,Wrong data type (should be numeric),Data Type,118
27,products.csv,price,Wrong data type (should be numeric),Data Type,1193
28,products.csv,price,Wrong data type (should be numeric),Data Type,989
29,products.csv,price,Wrong data type (should be numeric),Data Type,1487
31,products.csv,price,Wrong data type (should be numeric),Data Type,180
32,products.csv,price,Wrong data type (should be numeric),Data Type,1202
33,products.csv,price,Wrong data type (should be numeric),Data Type,-50
34,products.csv,price,Wrong data type (should be numeric),Data Type,758
35,products.csv,price,Wrong data type (should be numeric),Data Type,281
36,products.csv,price,Wrong data type (should be numeric),Data Type,366
37,products.csv,price,Wrong data type (should be numeric),Data Type,1303
38,products.csv,price,Wrong data type (should be numeric),Data Type,233
39,products.csv,price,Wrong data type (should be numeric),Data Type,686
40,products.csv,price,Wrong data type (should be numeric),Data Type,abc
41,products.csv,price,Wrong data type (should be numeric),Data Type,641
42,products.csv,price,Wrong data type (should be numeric),Data Type,125
43,products.csv,price,Wrong data type (should be numeric),Data Type,471
44,products.csv,price,Wrong data type (should be numeric),Data Type,931
46,products.csv,price,Wrong data type (should be numeric),Data Type,91
47,products.csv,price,Wrong data type (should be numeric),Data Type,1570
48,products.csv,price,Wrong data type (should be numeric),Data Type,1035
49,products.csv,price,Wrong data type (should be numeric),Data Type,1109
50,products.csv,price,Wrong data type (should be numeric),Data Type,1785
51,products.csv,price,Wrong data type (should be numeric),Data Type,abc
52,products.csv,price,Wrong data type (should be numeric),Data Type,1313
53,products.csv,price,Wrong data type (should be numeric),Data Type,abc
54,products.csv,price,Wrong data type (should be numeric),Data Type,1609
55,products.csv,price,Wrong data type (should be numeric),Data Type,1316
56,products.csv,price,Wrong data type (should be numeric),Data Type,1115
57,products.csv,price,Wrong data type (should be numeric),Data Type,1347
58,products.csv,price,Wrong data type (should be numeric),Data Type,1765
59,products.csv,price,Wrong data type (should be numeric),Data Type,431
60,products.csv,price,Wrong data type (should be numeric),Data Type,820
61,products.csv,price,Wrong data type (should be numeric),Data Type,42
62,products.csv,price,Wrong data type (should be numeric),Data Type,1409
63,products.csv,price,Wrong data type (should be numeric),Data Type,1674
64,products.csv,price,Wrong data type (should be numeric),Data Type,1564
65,products.csv,price,Wrong data type (should be numeric),Data Type,1283
66,products.csv,price,Wrong data type (should be numeric),Data Type,1257
67,products.csv,price,Wrong data type (should be numeric),Data Type,1409
68,products.csv,price,Wrong data type (should be numeric),Data Type,749
69,products.csv,price,Wrong data type (should be numeric),Data Type,1831
70,products.csv,price,Wrong data type (should be numeric),Data Type,222
71,products.csv,price,Wrong data type (should be numeric),Data Type,763
72,products.csv,price,Wrong data type (should be numeric),Data Type,abc
73,products.csv,price,Wrong data type (should be numeric),Data Type,1224
74,products.csv,price,Wrong data type (should be numeric),Data Type,1924
75,products.csv,price,Wrong data type (should be numeric),Data Type,1597
76,products.csv,price,Wrong data type (should be numeric),Data Type,503
77,products.csv,price,Wrong data type (should be numeric),Data Type,908
78,products.csv,price,Wrong data type (should be numeric),Data Type,1349
79,products.csv,price,Wrong data type (should be numeric),Data Type,559
80,products.csv,price,Wrong data type (should be numeric),Data Type,851
81,products.csv,price,Wrong data type (should be numeric),Data Type,1222
82,products.csv,price,Wrong data type (should be numeric),Data Type,1725
83,products.csv,price,Wrong data type (should be numeric),Data Type,710
84,products.csv,price,Wrong data type (should be numeric),Data Type,1099
85,products.csv,price,Wrong data type (should be numeric),Data Type,1188
86,products.csv,price,Wrong data type (should be numeric),Data Type,277
87,products.csv,price,Wrong data type (should be numeric),Data Type,abc
88,products.csv,price,Wrong data type (should be numeric),Data Type,544
89,products.csv,price,Wrong data type (should be numeric),Data Type,1776
92,products.csv,price,Wrong data type (should be numeric),Data Type,653
93,products.csv,price,Wrong data type (should be numeric),Data Type,abc
94,products.csv,price,Wrong data type (should be numeric),Data Type,1338
95,products.csv,price,Wrong data type (should be numeric),Data Type,588
96,products.csv,price,Wrong data type (should be numeric),Data Type,1850
97,products.csv,price,Wrong data type (should be numeric),Data Type,-50
98,products.csv,price,Wrong data type (should be numeric),Data Type,682
99,products.csv,price,Wrong data type (should be numeric),Data Type,797
100,products.csv,price,Wrong data type (should be numeric),Data Type,588
101,products.csv,price,Wrong data type (should be numeric),Data Type,1409
102,products.csv,price,Wrong data type (should be numeric),Data Type,1060
103,products.csv,price,Wrong data type (should be numeric),Data Type,994
104,products.csv,price,Wrong data type (should be numeric),Data Type,1222
0,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1702
1,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1924
2,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
3,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3430
4,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7820
5,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2594
6,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6010
7,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1632
8,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2236
9,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,345
10,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3450
11,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
12,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1098
13,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,9120
14,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,708
15,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3579
16,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3552
17,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
18,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
19,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4772
20,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
21,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1118
22,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3564
23,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1884
24,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-250
25,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2982
26,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1282
27,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,250
28,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6565
29,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1409
30,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,368
31,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3180
32,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5175
33,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3345
34,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,84
35,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2612
36,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3815
37,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1923
38,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1526
39,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5404
40,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4240
41,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1677
42,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,797
43,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,255
44,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3404
45,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2236
46,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3128
47,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4808
48,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,451
49,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
50,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8880
51,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1895
52,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5395
53,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6755
54,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,200
55,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6388
56,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7104
57,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2676
58,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
59,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4608
60,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
61,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,715
62,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2818
63,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8045
64,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,277
65,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3632
66,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,942
67,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3815
68,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,946
69,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,710
70,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,155
71,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1923
72,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3891
73,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6620
74,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3848
75,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1110
76,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4014
77,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3237
78,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
79,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1169
80,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,9250
81,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,641
82,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5495
83,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,924
84,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8045
85,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
86,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,9120
87,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,9620
88,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1060
89,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2940
90,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4100
91,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1200
92,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
93,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,60
94,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3956
95,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2440
96,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1134
97,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2940
98,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,932
99,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,236
100,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2564
101,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8625
102,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3327
103,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1430
104,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,100
105,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1098
106,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2046
107,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4140
108,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,831
109,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,249
110,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3230
111,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,125
112,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4527
113,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,168
114,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3956
115,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6460
116,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1674
117,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,851
118,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1764
119,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6620
120,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,932
121,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1152
122,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4332
123,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3976
124,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1923
125,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,314
126,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3205
127,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,300
128,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6110
129,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3507
130,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,280
131,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,38
132,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8275
133,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,354
134,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3180
135,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3815
136,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1256
137,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8825
138,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,942
139,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,118
140,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4732
141,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6565
142,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4436
143,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3666
144,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-200
145,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3404
146,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
147,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2120
148,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,640
149,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3848
150,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3750
151,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1609
152,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2888
153,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1526
154,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,544
155,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,699
156,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,42
157,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4540
158,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
159,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3849
160,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,680
161,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5550
162,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2095
163,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2304
164,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8235
165,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,567
166,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2584
167,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1764
168,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,277
169,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,100
170,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8825
171,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2046
172,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6745
173,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,125
174,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1282
175,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3507
176,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5948
177,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4436
178,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,646
179,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,204
180,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2176
181,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1303
182,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4710
183,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6745
184,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,250
185,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6460
186,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,168
187,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1630
188,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1509
189,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2366
190,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,233
191,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,91
192,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3430
193,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2793
194,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,641
195,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4970
196,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1351
197,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,8880
198,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,159
199,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-50
200,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5000
201,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3891
202,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,171
203,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,942
204,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1349
205,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5404
206,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,500
207,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,994
208,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,364
209,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1316
210,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,588
211,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4332
212,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-250
213,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,431
214,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,440
215,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3956
216,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,60
217,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,222
218,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1283
219,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1988
220,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2130
221,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,718
222,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3549
223,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,233
224,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1464
225,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1224
226,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4896
227,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1464
228,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
229,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1224
230,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2514
231,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4316
232,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2304
233,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1222
234,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4316
235,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5168
236,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5168
237,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5776
238,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
239,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,366
240,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,720
241,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,616
242,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,57
243,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2366
244,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5575
245,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4527
246,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2070
247,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,abc
248,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,862
249,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,931
250,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1118
251,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5028
252,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,188
253,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3348
254,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6110
255,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,9620
256,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,4888
257,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,6280
258,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,674
259,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1060
260,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5295
261,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5636
262,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-100
263,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1597
264,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1409
265,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1509
266,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,851
267,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7045
268,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,471
269,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1283
270,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1134
271,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,2120
272,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,118
273,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,7296
274,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5575
275,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,3404
276,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1776
277,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,-200
278,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,5550
279,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,95
280,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1509
281,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,276
282,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1235
283,orders.csv,total_amount,Wrong data type (should be numeric),Data Type,1674
